ID,Case Number,Date,Block,IUCR,Primary Type,Description,Location Description,Arrest,Domestic,Beat,District,Ward,Community Area,FBI Code,X Coordinate,Y Coordinate,Year,Updated On,Latitude,Longitude,Location
7699361,HS501501,09/06/2010 10:26:00 AM,0000X W DOOR E ST,0890,THEFT,FROM BUILDING,AIRPORT TERMINAL LOWER LEVEL - NON-SECURE AREA,true,false,1651,016,41,76,06,1100350,1935142,2010,02/04/2016 06:33:39 AM,41.978767105,-87.906343386,"(41.978767105, -87.906343386)"
8257053,HT491177,09/11/2011 01:40:00 AM,072XX S MICHIGAN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE,false,true,0323,003,6,69,08B,1178413,1857121,2011,02/04/2016 06:33:39 AM,41.763246256,-87.621641094,"(41.763246256, -87.621641094)"
7281609,HR697409,12/19/2009 05:00:00 PM,001XX N STATE ST,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0122,001,42,32,06,1176352,1900927,2009,02/04/2016 06:33:39 AM,41.883500187,-87.627876698,"(41.883500187, -87.627876698)"
6593685,HP663477,11/03/2008 12:30:00 PM,068XX S HALSTED ST,0460,BATTERY,SIMPLE,SIDEWALK,false,false,0723,007,6,68,08B,1172150,1859435,2008,02/04/2016 06:33:39 AM,41.769736056,-87.644528181,"(41.769736056, -87.644528181)"
9861659,HX511315,11/18/2014 11:15:00 AM,014XX S DRAKE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1021,010,24,29,05,1152940,1892791,2014,02/04/2016 06:33:39 AM,41.86167006,-87.714063001,"(41.86167006, -87.714063001)"
6968345,HR371090,06/12/2009 10:00:00 AM,045XX S WESTERN BLVD,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,true,false,0914,009,12,61,06,1161289,1874276,2009,02/04/2016 06:33:39 AM,41.810693516,-87.683929054,"(41.810693516, -87.683929054)"
4973470,HM572970,08/29/2006 07:45:00 AM,003XX W 108TH PL,0890,THEFT,FROM BUILDING,RESIDENCE,false,false,0513,005,34,49,06,,,2006,02/04/2016 06:33:39 AM,,,
3301986,HK333303,04/29/2004 09:40:00 PM,094XX S MICHIGAN AVE,033A,ROBBERY,ATTEMPT: ARMED-HANDGUN,SIDEWALK,false,false,0634,006,6,49,03,,,2004,02/04/2016 06:33:39 AM,,,
2287041,HH571295,08/10/2002 02:00:00 AM,024XX N KOSTNER AVE,1320,CRIMINAL DAMAGE,TO VEHICLE,ALLEY,false,false,2524,025,31,20,14,,,2002,02/04/2016 06:33:39 AM,,,
3395670,HK449767,06/22/2004 09:00:00 PM,037XX S CALIFORNIA AVE,0930,MOTOR VEHICLE THEFT,THEFT/RECOVERY: AUTOMOBILE,STREET,false,false,0913,009,12,58,07,,,2004,02/04/2016 06:33:39 AM,,,
3089523,HJ813601,12/08/2003 01:13:00 PM,026XX N NORDICA AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,2512,025,36,18,05,,,2003,02/04/2016 06:33:39 AM,,,
4777262,HM387774,06/01/2006 07:30:00 PM,020XX W 79TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0611,006,18,71,14,,,2006,02/04/2016 06:33:39 AM,,,
6625278,HP697309,11/22/2008 10:15:04 PM,038XX S WASHTENAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0913,009,12,58,14,1159008,1878874,2008,02/04/2016 06:33:39 AM,41.823357992,-87.692169738,"(41.823357992, -87.692169738)"
8170268,HT404710,07/19/2011 10:30:00 AM,099XX S GREEN ST,031A,ROBBERY,ARMED: HANDGUN,ALLEY,false,false,2232,022,34,73,03,1172398,1838971,2011,02/04/2016 06:33:39 AM,41.713574662,-87.644219807,"(41.713574662, -87.644219807)"
7137589,HR547029,09/20/2009 04:30:00 AM,060XX S NASHVILLE AVE,0810,THEFT,OVER $500,STREET,false,false,0812,008,23,64,06,1133447,1863541,2009,02/04/2016 06:33:39 AM,41.781766682,-87.786303134,"(41.781766682, -87.786303134)"
3530748,HK608811,04/29/2004 09:00:00 AM,007XX E 90TH PL,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0633,006,6,44,06,,,2004,02/04/2016 06:33:39 AM,,,
3412899,HK473574,07/03/2004 12:00:00 PM,081XX S MORGAN ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,0613,006,21,71,14,,,2004,02/04/2016 06:33:39 AM,,,
8143372,HT377720,07/03/2011 12:26:00 AM,0000X W 112TH PL,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,STREET,true,false,0522,005,34,49,18,1178001,1830374,2011,02/04/2016 06:33:39 AM,41.689858397,-87.623959013,"(41.689858397, -87.623959013)"
9059477,HW204437,03/23/2013 09:00:00 PM,081XX S DREXEL AVE,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,0631,006,8,44,08A,1183652,1851159,2013,02/04/2016 06:33:39 AM,41.746765368,-87.602624951,"(41.746765368, -87.602624951)"
1632829,G415516,07/15/2001 06:00:00 PM,032XX W OHIO ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,PARK PROPERTY,true,false,1121,011,,,07,1154917,1903859,2001,08/17/2015 03:03:40 PM,41.89200243,-87.706509021,"(41.89200243, -87.706509021)"
9155206,HW300820,06/02/2013 04:40:00 AM,061XX S ALBANY AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,0823,008,15,66,08B,1156771,1863775,2013,02/04/2016 06:33:39 AM,41.78196981,-87.700784155,"(41.78196981, -87.700784155)"
6905624,HR313591,05/10/2009 02:40:00 PM,074XX N CLARK ST,0460,BATTERY,SIMPLE,NURSING HOME/RETIREMENT HOME,false,false,2422,024,49,1,08B,1163047,1949438,2009,02/04/2016 06:33:39 AM,42.016906591,-87.675365909,"(42.016906591, -87.675365909)"
3621938,HK662844,10/03/2004 12:45:00 AM,001XX E 108TH ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,0513,005,9,49,18,,,2004,02/04/2016 06:33:39 AM,,,
7590671,HS395259,07/05/2010 04:00:00 PM,071XX S JEFFERY BLVD,0860,THEFT,RETAIL THEFT,SMALL RETAIL STORE,true,false,0333,003,5,43,06,1190777,1858141,2010,02/04/2016 06:33:39 AM,41.765755571,-87.576292427,"(41.765755571, -87.576292427)"
8300854,HT525731,10/01/2011 02:00:00 PM,041XX S MICHIGAN AVE,0810,THEFT,OVER $500,RESIDENTIAL YARD (FRONT/BACK),false,false,0214,002,3,38,06,1177845,1877574,2011,02/04/2016 06:33:39 AM,41.819384156,-87.623103614,"(41.819384156, -87.623103614)"
9587916,HX238192,04/25/2014 10:30:00 PM,053XX S DAMEN AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,false,true,0932,009,16,61,08B,1163924,1869433,2014,02/04/2016 06:33:39 AM,41.797348695,-87.674400294,"(41.797348695, -87.674400294)"
9020824,HW168460,02/23/2013 08:30:00 AM,121XX S INDIANA AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,OTHER,false,false,0532,005,9,53,14,1179768,1824321,2013,02/04/2016 06:33:39 AM,41.673207966,-87.617674109,"(41.673207966, -87.617674109)"
9717428,HX367439,07/31/2014 12:03:00 AM,033XX N KARLOV AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,STREET,true,true,1731,017,30,16,08B,1148464,1922113,2014,02/04/2016 06:33:39 AM,41.942220066,-87.729736422,"(41.942220066, -87.729736422)"
6178695,HP267889,04/08/2008 08:30:00 AM,023XX E 100TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,RESIDENTIAL YARD (FRONT/BACK),false,false,0431,004,7,51,14,1193619,1839123,2008,02/04/2016 06:33:39 AM,41.713499418,-87.56649688,"(41.713499418, -87.56649688)"
8075754,HT306962,05/21/2011 12:45:00 PM,034XX S GILES AVE,0560,ASSAULT,SIMPLE,OTHER,false,false,2112,002,2,35,08A,1178830,1882167,2011,02/04/2016 06:33:39 AM,41.831965309,-87.619350255,"(41.831965309, -87.619350255)"
2629826,HJ235530,03/13/2003 03:00:00 PM,008XX N MICHIGAN AVE,0860,THEFT,RETAIL THEFT,DEPARTMENT STORE,false,false,1833,018,42,8,06,,,2003,02/04/2016 06:33:39 AM,,,
2587475,HJ175011,02/09/2003 09:40:00 PM,070XX S THROOP ST,0460,BATTERY,SIMPLE,RESIDENCE,false,true,0734,007,17,67,08B,,,2003,02/04/2016 06:33:39 AM,,,
8118386,HT353170,06/18/2011 03:20:00 AM,057XX S INDIANA AVE,1020,ARSON,BY FIRE,VEHICLE NON-COMMERCIAL,true,false,0233,002,20,40,09,1178577,1867049,2011,02/04/2016 06:33:39 AM,41.790485983,-87.620738482,"(41.790485983, -87.620738482)"
6841486,HR248035,04/02/2009 09:00:00 AM,110XX S HOYNE AVE,1345,CRIMINAL DAMAGE,TO CITY OF CHICAGO PROPERTY,LIBRARY,false,false,2212,022,19,75,14,1164261,1831203,2009,02/04/2016 06:33:39 AM,41.692432806,-87.674238284,"(41.692432806, -87.674238284)"
10326978,HY517730,11/28/2015 01:30:00 PM,016XX N RICHMOND ST,0620,BURGLARY,UNLAWFUL ENTRY,RESIDENCE-GARAGE,false,false,1421,014,35,24,05,1156566,1910821,2015,12/05/2015 03:54:02 PM,41.911073553,-87.70026426,"(41.911073553, -87.70026426)"
4716516,HM322658,04/30/2006 07:30:00 PM,0000X W 87TH ST,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",PARKING LOT/GARAGE(NON.RESID.),false,false,0634,006,21,44,07,,,2006,02/04/2016 06:33:39 AM,,,
7922872,HT154063,02/09/2011 11:30:00 AM,019XX W DIVISION ST,0810,THEFT,OVER $500,STREET,false,false,1322,012,1,24,06,1163070,1908002,2011,02/04/2016 06:33:39 AM,41.903203797,-87.67645011,"(41.903203797, -87.67645011)"
9556732,HX208513,04/02/2014 11:00:00 AM,003XX N OAKLEY BLVD,2825,OTHER OFFENSE,HARASSMENT BY TELEPHONE,COMMERCIAL / BUSINESS OFFICE,false,false,1223,012,27,24,26,1161016,1902305,2014,02/04/2016 06:33:39 AM,41.887613674,-87.684153207,"(41.887613674, -87.684153207)"
8898736,HV572491,11/22/2012 07:59:00 AM,009XX N LAVERGNE AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,APARTMENT,true,true,1531,015,37,25,08B,1142849,1905982,2012,02/04/2016 06:33:39 AM,41.898061559,-87.750777034,"(41.898061559, -87.750777034)"
7803841,HS613982,11/13/2010 05:22:00 PM,0000X E 57TH ST,1811,NARCOTICS,POSS: CANNABIS 30GMS OR LESS,SIDEWALK,true,false,0233,002,20,40,18,1177443,1867237,2010,02/04/2016 06:33:39 AM,41.791027591,-87.624890859,"(41.791027591, -87.624890859)"
4716659,HM318156,04/19/2006 10:00:00 AM,054XX S SHORE DR,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,2132,002,5,41,07,,,2006,02/04/2016 06:33:39 AM,,,
10092169,HY279598,05/29/2015 10:37:00 AM,002XX W 80TH ST,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,true,false,0623,006,17,44,04A,1175889,1851914,2015,08/17/2015 03:03:40 PM,41.749014563,-87.631047774,"(41.749014563, -87.631047774)"
5022936,HM626816,09/27/2006 09:30:00 AM,0000X E SUPERIOR ST,1365,CRIMINAL TRESPASS,TO RESIDENCE,APARTMENT,false,false,1834,018,42,8,26,,,2006,02/04/2016 06:33:39 AM,,,
5214056,HM798510,12/28/2006 02:30:00 AM,053XX S DR MARTIN LUTHER KING JR DR,0460,BATTERY,SIMPLE,APARTMENT,false,false,0234,002,3,40,08B,,,2006,02/04/2016 06:33:39 AM,,,
7458584,HS260032,04/16/2010 12:08:00 AM,004XX E 62ND ST,0330,ROBBERY,AGGRAVATED,SIDEWALK,true,false,0313,003,20,42,03,1180162,1864000,2010,02/04/2016 06:33:39 AM,41.782083041,-87.615020146,"(41.782083041, -87.615020146)"
4544751,HM129076,01/17/2006 11:00:00 AM,050XX S DORCHESTER AVE,1330,CRIMINAL TRESPASS,TO LAND,SIDEWALK,true,false,2124,002,4,39,26,,,2006,02/04/2016 06:33:39 AM,,,
2826888,HJ476916,07/06/2003 08:26:57 PM,041XX W MADISON ST,2027,NARCOTICS,POSS: CRACK,SIDEWALK,true,false,1115,011,28,26,18,,,2003,02/04/2016 06:33:39 AM,,,
7919929,HT150923,02/07/2011 11:20:00 AM,016XX W 79TH ST,0460,BATTERY,SIMPLE,RESTAURANT,false,false,0611,006,17,71,08B,1166608,1852321,2011,02/04/2016 06:33:39 AM,41.75033427,-87.665045312,"(41.75033427, -87.665045312)"
8230283,HT464494,08/25/2011 12:25:00 AM,042XX S WABASH AVE,1506,PROSTITUTION,SOLICIT ON PUBLIC WAY,ALLEY,true,false,0214,002,3,38,16,1177418,1876999,2011,02/04/2016 06:33:39 AM,41.817815981,-87.624687402,"(41.817815981, -87.624687402)"
9078323,HW223262,04/07/2013 02:30:00 PM,058XX S PRINCETON AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0711,007,20,68,14,1175284,1866264,2013,02/04/2016 06:33:39 AM,41.788406126,-87.63283645,"(41.788406126, -87.63283645)"
9648553,HX298967,06/09/2014 11:50:00 PM,060XX S OAK PARK AVE,0810,THEFT,OVER $500,STREET,false,false,0812,008,23,64,06,1132115,1863825,2014,02/04/2016 06:33:39 AM,41.782569181,-87.79118013,"(41.782569181, -87.79118013)"
4084267,HL420318,06/02/2005 04:00:00 PM,037XX W ARTHINGTON ST,0560,ASSAULT,SIMPLE,RESIDENCE,false,true,1133,011,24,29,08A,,,2005,02/04/2016 06:33:39 AM,,,
9561308,HX213103,04/04/2014 07:00:00 PM,027XX N CANNON DR,0820,THEFT,$500 AND UNDER,STREET,false,false,1935,019,43,7,06,1173130,1918851,2014,02/04/2016 06:33:39 AM,41.932756623,-87.639175368,"(41.932756623, -87.639175368)"
6747778,HR163714,02/09/2009 09:00:00 PM,055XX S RICHMOND ST,0810,THEFT,OVER $500,STREET,false,false,0824,008,14,63,06,1157655,1867735,2009,02/04/2016 06:33:39 AM,41.792818718,-87.697435777,"(41.792818718, -87.697435777)"
5691780,HN497697,07/30/2007 09:03:00 AM,021XX E 71ST ST,0430,BATTERY,AGGRAVATED: OTHER DANG WEAPON,GROCERY FOOD STORE,false,false,0331,003,5,43,04B,,,2007,02/04/2016 06:33:39 AM,,,
7437679,HS239299,04/03/2010 07:30:00 AM,013XX W 14TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,CHA APARTMENT,false,true,1231,012,2,28,08B,1167639,1893520,2010,02/04/2016 06:33:39 AM,41.86336688,-87.660084623,"(41.86336688, -87.660084623)"
2102559,HH335263,04/26/2002 03:30:00 AM,053XX N LINCOLN AVE,031A,ROBBERY,ARMED: HANDGUN,PARKING LOT/GARAGE(NON.RESID.),false,false,2011,020,40,4,03,,,2002,02/04/2016 06:33:39 AM,,,
5956242,HN753813,12/08/2007 10:00:00 PM,011XX S CANAL ST,0890,THEFT,FROM BUILDING,ATHLETIC CLUB,false,false,0131,001,2,28,06,,,2007,02/04/2016 06:33:39 AM,,,
5910922,HN702379,11/12/2007 02:26:00 AM,026XX W 59TH ST,2022,NARCOTICS,POSS: COCAINE,SIDEWALK,true,false,0824,008,16,66,18,,,2007,02/04/2016 06:33:39 AM,,,
9822989,HX472888,10/16/2014 03:30:00 PM,034XX S MICHIGAN AVE,0820,THEFT,$500 AND UNDER,"SCHOOL, PRIVATE, BUILDING",false,false,0211,002,3,35,06,1177760,1882140,2014,02/04/2016 06:33:39 AM,41.831915556,-87.623276992,"(41.831915556, -87.623276992)"
7541689,HS345562,06/06/2010 11:30:00 AM,042XX S STATE ST,2024,NARCOTICS,POSS: HEROIN(WHITE),PARK PROPERTY,true,false,0214,002,3,38,18,1176977,1876974,2010,02/04/2016 06:33:39 AM,41.817757348,-87.626305867,"(41.817757348, -87.626305867)"
1710787,G512278,08/27/2001 11:00:00 AM,041XX N KENMORE AV,4388,OTHER OFFENSE,VIO BAIL BOND: DOM VIOLENCE,RESIDENCE,false,false,2322,019,,,26,1168379,1927881,2001,08/17/2015 03:03:40 PM,41.957639556,-87.65637262,"(41.957639556, -87.65637262)"
7356377,HS158056,02/04/2010 05:30:00 PM,041XX W 76TH ST,1320,CRIMINAL DAMAGE,TO VEHICLE,PARKING LOT/GARAGE(NON.RESID.),false,false,0833,008,13,65,14,1150120,1853912,2010,02/04/2016 06:33:39 AM,41.75503579,-87.725424311,"(41.75503579, -87.725424311)"
7580919,HS384213,06/27/2010 11:59:00 PM,060XX S CENTRAL AVE,0820,THEFT,$500 AND UNDER,OTHER,false,false,0812,008,13,64,06,1140092,1864069,2010,02/04/2016 06:33:39 AM,41.783097018,-87.761927547,"(41.783097018, -87.761927547)"
9994737,HY185224,03/10/2015 01:00:00 PM,028XX E 77TH PL,1310,CRIMINAL DAMAGE,TO PROPERTY,APARTMENT,false,false,0421,004,7,43,14,1196828,1854267,2015,08/17/2015 03:03:40 PM,41.754976764,-87.55424256,"(41.754976764, -87.55424256)"
1684709,G476468,08/11/2001 01:30:00 PM,012XX N LARAMIE AV,051A,ASSAULT,AGGRAVATED: HANDGUN,RESIDENCE,false,false,2533,025,,,04A,1141513,1907689,2001,08/17/2015 03:03:40 PM,41.902770555,-87.755641888,"(41.902770555, -87.755641888)"
7710072,HS517267,09/15/2010 08:40:00 PM,082XX S ADA ST,0610,BURGLARY,FORCIBLE ENTRY,APARTMENT,true,false,0613,006,21,71,05,1168761,1850174,2010,02/04/2016 06:33:39 AM,41.744396445,-87.657217553,"(41.744396445, -87.657217553)"
6984183,HR389465,06/22/2009 01:30:00 PM,026XX W 64TH ST,0840,THEFT,FINANCIAL ID THEFT: OVER $300,RESIDENCE,false,false,0825,008,15,66,06,1159675,1862085,2009,02/04/2016 06:33:39 AM,41.777273097,-87.690183606,"(41.777273097, -87.690183606)"
7635161,HS439343,07/30/2010 11:30:00 PM,014XX W FULLER ST,1320,CRIMINAL DAMAGE,TO VEHICLE,STREET,false,false,0923,009,11,60,14,1167301,1885850,2010,02/04/2016 06:33:39 AM,41.842326978,-87.661545666,"(41.842326978, -87.661545666)"
9131155,HW275783,05/15/2013 12:00:00 PM,029XX W SHERWIN AVE,1150,DECEPTIVE PRACTICE,CREDIT CARD FRAUD,RESIDENCE,false,false,2411,024,50,2,11,1155534,1948584,2013,02/04/2016 06:33:39 AM,42.01471833,-87.703035003,"(42.01471833, -87.703035003)"
10123799,HY312357,06/22/2015 02:00:00 PM,028XX N TROY ST,0910,MOTOR VEHICLE THEFT,AUTOMOBILE,STREET,false,false,1411,014,35,21,07,1154885,1918805,2015,08/17/2015 03:03:40 PM,41.933016176,-87.706225209,"(41.933016176, -87.706225209)"
4160,HN467899,07/15/2007 02:27:00 PM,080XX S YATES BLVD,0110,HOMICIDE,FIRST DEGREE MURDER,ALLEY,false,false,0414,004,7,46,01A,1193589,1852047,2007,08/17/2015 03:03:40 PM,41.748964781,-87.566184887,"(41.748964781, -87.566184887)"
6384862,HP467972,07/22/2008 12:01:00 AM,014XX S LAWNDALE AVE,0610,BURGLARY,FORCIBLE ENTRY,RESIDENCE,false,false,1011,010,24,29,05,1151943,1892764,2008,02/04/2016 06:33:39 AM,41.861615644,-87.717723549,"(41.861615644, -87.717723549)"
5938985,HN738136,12/02/2007 09:20:00 AM,005XX E 36TH PL,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,CHA HALLWAY/STAIRWELL/ELEVATOR,true,false,0212,002,4,35,18,,,2007,02/04/2016 06:33:39 AM,,,
5336959,HN195920,02/24/2007 03:00:00 PM,027XX W 25TH ST,0560,ASSAULT,SIMPLE,SIDEWALK,false,true,1034,010,12,30,08A,,,2007,02/04/2016 06:33:39 AM,,,
2672120,HJ286602,04/08/2003 12:55:00 AM,007XX E 79TH ST,0486,BATTERY,DOMESTIC BATTERY SIMPLE,TAVERN/LIQUOR STORE,false,true,0624,006,6,44,08B,,,2003,02/04/2016 06:33:39 AM,,,
5893541,HN680917,04/15/2007 05:00:00 PM,031XX N PULASKI RD,0890,THEFT,FROM BUILDING,"SCHOOL, PUBLIC, BUILDING",false,false,2523,025,31,21,06,,,2007,02/04/2016 06:33:39 AM,,,
2712533,HJ342154,03/04/2003 10:00:00 PM,010XX N DAMEN AVE,0915,MOTOR VEHICLE THEFT,"TRUCK, BUS, MOTOR HOME",STREET,true,false,1322,012,1,24,07,,,2003,02/04/2016 06:33:39 AM,,,
7391829,HS192263,03/05/2010 02:00:00 AM,004XX W SURF ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE PORCH/HALLWAY,false,false,2333,019,44,6,14,1172497,1919410,2010,02/04/2016 06:33:39 AM,41.934304581,-87.641484982,"(41.934304581, -87.641484982)"
3258860,HK271390,03/29/2004 02:30:00 PM,036XX W FIFTH AVE,0460,BATTERY,SIMPLE,"SCHOOL, PUBLIC, BUILDING",false,false,1133,011,28,27,08B,,,2004,08/17/2015 03:03:40 PM,,,
6217785,HP306149,04/28/2008 02:00:00 PM,002XX N ADA ST,0810,THEFT,OVER $500,VEHICLE NON-COMMERCIAL,false,false,1212,012,27,28,06,1167384,1901797,2008,02/04/2016 06:33:39 AM,41.886085106,-87.660782625,"(41.886085106, -87.660782625)"
8088410,HT322265,05/31/2011 12:30:00 AM,056XX W MADISON ST,0820,THEFT,$500 AND UNDER,SIDEWALK,false,true,1513,015,29,25,06,1138934,1899461,2011,02/04/2016 06:33:39 AM,41.88023916,-87.765315233,"(41.88023916, -87.765315233)"
1560100,G319023,06/02/2001 01:32:18 PM,111XX S STATE ST,0520,ASSAULT,AGGRAVATED:KNIFE/CUTTING INSTR,STREET,true,false,0522,005,,,04A,1178186,1831351,2001,08/17/2015 03:03:40 PM,41.692535244,-87.623252243,"(41.692535244, -87.623252243)"
4986665,HM598822,09/12/2006 09:00:00 PM,088XX S PARNELL AVE,0820,THEFT,$500 AND UNDER,STREET,false,false,2223,022,21,71,06,,,2006,02/04/2016 06:33:39 AM,,,
3269819,HK298183,04/12/2004 07:00:00 AM,047XX W HUTCHINSON ST,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE-GARAGE,false,false,1722,017,45,15,14,,,2004,02/04/2016 06:33:39 AM,,,
2704677,HJ323524,04/25/2003 03:00:00 PM,020XX N NAGLE AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,2512,025,36,19,14,,,2003,02/04/2016 06:33:39 AM,,,
5303195,HN163530,02/06/2007 06:20:00 PM,007XX N SPAULDING AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,1121,011,27,23,14,,,2007,02/04/2016 06:33:39 AM,,,
4525870,HM112406,01/08/2006 12:57:00 AM,042XX N CICERO AVE,1210,DECEPTIVE PRACTICE,THEFT OF LABOR/SERVICES,RESTAURANT,false,false,1624,016,45,15,11,,,2006,02/04/2016 06:33:39 AM,,,
3927595,HL299025,04/16/2005 02:20:00 PM,006XX W 123RD ST,1360,CRIMINAL TRESPASS,TO VEHICLE,VACANT LOT/LAND,true,false,0523,005,34,53,26,,,2005,02/04/2016 06:33:39 AM,,,
3607102,HK693862,10/17/2004 10:30:00 PM,004XX E RANDOLPH ST,0890,THEFT,FROM BUILDING,DRUG STORE,false,false,0124,001,42,32,06,,,2004,02/04/2016 06:33:39 AM,,,
6227683,HP315436,05/03/2008 06:29:00 PM,075XX N WESTERN AVE,0880,THEFT,PURSE-SNATCHING,SMALL RETAIL STORE,false,false,2411,024,50,2,06,1159016,1949964,2008,02/04/2016 06:33:39 AM,42.018434017,-87.690184406,"(42.018434017, -87.690184406)"
3906886,HL250987,03/31/2005 10:15:00 AM,010XX N AVERS AVE,2095,NARCOTICS,ATTEMPT POSSESSION NARCOTICS,STREET,true,false,1112,011,27,23,18,,,2005,02/04/2016 06:33:39 AM,,,
5751799,HN559748,08/30/2007 03:16:05 PM,042XX S PRAIRIE AVE,051A,ASSAULT,AGGRAVATED: HANDGUN,STREET,false,false,0214,002,3,38,04A,,,2007,02/04/2016 06:33:39 AM,,,
7164850,HR574748,10/06/2009 07:00:00 PM,044XX S FAIRFIELD AVE,0890,THEFT,FROM BUILDING,APARTMENT,false,false,0912,009,12,58,06,1158776,1875078,2009,02/04/2016 06:33:39 AM,41.812946046,-87.693124622,"(41.812946046, -87.693124622)"
7996534,HT227557,03/31/2011 02:00:00 AM,093XX S SAGINAW AVE,1310,CRIMINAL DAMAGE,TO PROPERTY,RESIDENCE,false,false,0423,004,7,48,14,1195510,1843471,2011,02/04/2016 06:33:39 AM,41.725384307,-87.559428352,"(41.725384307, -87.559428352)"
10018687,HY207826,04/01/2015 05:00:00 PM,036XX W THOMAS ST,0560,ASSAULT,SIMPLE,RESIDENCE PORCH/HALLWAY,false,false,1112,011,27,23,08A,1151739,1907085,2015,08/17/2015 03:03:40 PM,41.90091801,-87.718095537,"(41.90091801, -87.718095537)"
8302076,HT536611,10/10/2011 05:30:00 PM,053XX W HURON ST,2017,NARCOTICS,MANU/DELIVER:CRACK,SIDEWALK,true,false,1524,015,37,25,18,1140813,1904116,2011,02/04/2016 06:33:39 AM,41.892978725,-87.758301115,"(41.892978725, -87.758301115)"
1390574,G102463,02/19/2001 10:40:00 PM,011XX E 132 ST,1310,CRIMINAL DAMAGE,TO PROPERTY,CHA PARKING LOT/GROUNDS,true,false,0533,005,,,14,1186230,1818002,2001,08/17/2015 03:03:40 PM,41.655718036,-87.594221302,"(41.655718036, -87.594221302)"
7349814,HS151145,02/04/2010 03:37:00 PM,020XX W 70TH PL,2024,NARCOTICS,POSS: HEROIN(WHITE),STREET,true,false,0735,007,17,67,18,1163887,1857901,2010,02/04/2016 06:33:39 AM,41.76570415,-87.67485982,"(41.76570415, -87.67485982)"
6437395,HP517729,08/17/2008 05:30:00 PM,009XX W LAKESIDE PL,0620,BURGLARY,UNLAWFUL ENTRY,APARTMENT,false,false,2312,019,46,3,05,1169167,1931739,2008,02/04/2016 06:33:39 AM,41.968208915,-87.653363136,"(41.968208915, -87.653363136)"
5517884,HN333099,05/09/2007 11:37:21 PM,005XX E BROWNING AVE,0460,BATTERY,SIMPLE,CHA PARKING LOT/GROUNDS,false,false,0212,002,4,35,08B,,,2007,02/04/2016 06:33:39 AM,,,
9990496,HY180528,03/11/2015 05:54:00 PM,017XX W HOWARD ST,0860,THEFT,RETAIL THEFT,GROCERY FOOD STORE,true,false,2422,024,49,1,06,1163126,1950347,2015,08/17/2015 03:03:40 PM,42.019399237,-87.675049485,"(42.019399237, -87.675049485)"
5672732,HN479866,07/21/2007 11:00:00 AM,068XX S DORCHESTER AVE,0486,BATTERY,DOMESTIC BATTERY SIMPLE,RESIDENCE PORCH/HALLWAY,true,true,0321,003,5,43,08B,,,2007,02/04/2016 06:33:39 AM,,,
10284531,HY472176,10/22/2015 02:16:00 PM,051XX N LINCOLN AVE,2090,NARCOTICS,ALTER/FORGE PRESCRIPTION,DRUG STORE,true,false,2031,020,40,4,18,1158555,1934254,2015,10/29/2015 03:54:40 PM,41.975334679,-87.692313579,"(41.975334679, -87.692313579)"
2860435,HJ524363,07/23/2003 04:00:00 PM,031XX W 26TH ST,0820,THEFT,$500 AND UNDER,SMALL RETAIL STORE,false,false,1033,010,12,30,06,,,2003,02/04/2016 06:33:39 AM,,,
